Subject id,Puzzle series no,Index,Correct answer,Given answer,Time,Gender,Age,Student rug,Student bachelor,Study program,Logic course,Logic course (additional),Difficulty instructions,Enjoy puzzle,Difficulty puzzle,Know puzzle?,Know puzzle? (additional),Strategy,Mood,Remarks,Level,Scenario
c8802d14-b876-4a4f-8473-ba34cb854c00,44,#012,"September, 15","September, 15",75.3032066822052,Male,19,Yes,Yes,Artificial Intelligence,No,,10,9,3,No,,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,,1,birthday
c8802d14-b876-4a4f-8473-ba34cb854c00,44,#100,"On the windowsill, bunny","On the windowsill, bunny",217.9926955699921,Male,19,Yes,Yes,Artificial Intelligence,No,,10,9,3,No,,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,,3,toy
cd848cce-3388-40c0-97a6-2a2bf3f281b1,43,#081,"Extra large, iced","Extra large, cold",615.3260548114777,Male,24,Yes,Yes,Applied Physics,No,,9,9,5,No,,I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear,9,,2,drink
cd848cce-3388-40c0-97a6-2a2bf3f281b1,43,#090,"On the table, bunny","On the table, bunny",304.14858984947205,Male,24,Yes,Yes,Applied Physics,No,,9,9,5,No,,I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear,9,,1,toy
cd848cce-3388-40c0-97a6-2a2bf3f281b1,43,#152,"With bangs, orange","With bangs, blue",499.91327381134033,Male,24,Yes,Yes,Applied Physics,No,,9,9,5,No,,I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear,9,,4,hair
cd848cce-3388-40c0-97a6-2a2bf3f281b1,43,#021,"September, 17","September, 17",198.02486276626587,Male,24,Yes,Yes,Applied Physics,No,,9,9,5,No,,I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear,9,,3,birthday
cd848cce-3388-40c0-97a6-2a2bf3f281b1,43,,,61,59.71953797340393,Male,24,Yes,Yes,Applied Physics,No,,9,9,5,No,,I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear,9,,,
cd848cce-3388-40c0-97a6-2a2bf3f281b1,43,#141,"With bangs, pink","With bangs, pink",220.4849228858948,Male,24,Yes,Yes,Applied Physics,No,,9,9,5,No,,I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear,9,,3,hair
cd848cce-3388-40c0-97a6-2a2bf3f281b1,43,#052,"Extra large, lukewarm","Extra large, lukewarm",105.99933981895448,Male,24,Yes,Yes,Applied Physics,No,,9,9,5,No,,I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear,9,,1,drink
cd848cce-3388-40c0-97a6-2a2bf3f281b1,43,#030,"May, 18","May, 15",101.90327596664427,Male,24,Yes,Yes,Applied Physics,No,,9,9,5,No,,I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear,9,,4,birthday
cd848cce-3388-40c0-97a6-2a2bf3f281b1,43,#122,"On the table, doll","On the table, bunny",72.08902215957642,Male,24,Yes,Yes,Applied Physics,No,,9,9,5,No,,I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear,9,,2,toy
d2bb468b-8651-402b-bb49-a40f87eeb58a,13,#021,"September, 17","May, 14",196.5597608089447,Male,22,No,Yes,Exchange Student - Bachelor of Engineering,No,,7,6,6,Yes,,Made a grid and used process of elimination,8,I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha,3,birthday
d2bb468b-8651-402b-bb49-a40f87eeb58a,13,#153,"With bangs, green","Pixie, orange",435.7013165950775,Male,22,No,Yes,Exchange Student - Bachelor of Engineering,No,,7,6,6,Yes,,Made a grid and used process of elimination,8,I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha,4,hair
d2bb468b-8651-402b-bb49-a40f87eeb58a,13,#082,"Extra small, hot","Large, hot",246.39577865600583,Male,22,No,Yes,Exchange Student - Bachelor of Engineering,No,,7,6,6,Yes,,Made a grid and used process of elimination,8,I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha,2,drink
d2bb468b-8651-402b-bb49-a40f87eeb58a,13,#092,"On the windowsill, bunny",Multiple solutions,191.5268929004669,Male,22,No,Yes,Exchange Student - Bachelor of Engineering,No,,7,6,6,Yes,,Made a grid and used process of elimination,8,I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha,1,toy
d2bb468b-8651-402b-bb49-a40f87eeb58a,13,,,30,39.60771179199219,Male,22,No,Yes,Exchange Student - Bachelor of Engineering,No,,7,6,6,Yes,,Made a grid and used process of elimination,8,I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha,,
d2bb468b-8651-402b-bb49-a40f87eeb58a,13,#112,"On the windowsill, train","On the armchair, doll",193.4789469242096,Male,22,No,Yes,Exchange Student - Bachelor of Engineering,No,,7,6,6,Yes,,Made a grid and used process of elimination,8,I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha,4,toy
d2bb468b-8651-402b-bb49-a40f87eeb58a,13,#011,"May, 17","May, 17",98.2481939792633,Male,22,No,Yes,Exchange Student - Bachelor of Engineering,No,,7,6,6,Yes,,Made a grid and used process of elimination,8,I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha,1,birthday
d2bb468b-8651-402b-bb49-a40f87eeb58a,13,#163,"Curly, orange","Curly, orange",299.2708580493927,Male,22,No,Yes,Exchange Student - Bachelor of Engineering,No,,7,6,6,Yes,,Made a grid and used process of elimination,8,I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha,2,hair
d2bb468b-8651-402b-bb49-a40f87eeb58a,13,#063,"Extra small, cold","Extra small, room temperature",527.9045944213867,Male,22,No,Yes,Exchange Student - Bachelor of Engineering,No,,7,6,6,Yes,,Made a grid and used process of elimination,8,I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha,3,drink
d9395d6d-f019-42ea-bdda-927bea4eda51,22,#153,"With bangs, green",Multiple solutions,190.48141264915463,Female,19,Yes,Yes,Industrial engineering and management,No,,7,8,5,No,,My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ,8,,4,hair
d9395d6d-f019-42ea-bdda-927bea4eda51,22,#023,"May, 17","June, 18",234.76502633094788,Female,19,Yes,Yes,Industrial engineering and management,No,,7,8,5,No,,My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ,8,,3,birthday
d9395d6d-f019-42ea-bdda-927bea4eda51,22,#083,"Extra small, iced","Extra small, iced",127.23853087425232,Female,19,Yes,Yes,Industrial engineering and management,No,,7,8,5,No,,My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ,8,,2,drink
d9395d6d-f019-42ea-bdda-927bea4eda51,22,#092,"On the windowsill, bunny","On the windowsill, bunny",173.36594891548157,Female,19,Yes,Yes,Industrial engineering and management,No,,7,8,5,No,,My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ,8,,1,toy
d9395d6d-f019-42ea-bdda-927bea4eda51,22,,,36,60.12771463394165,Female,19,Yes,Yes,Industrial engineering and management,No,,7,8,5,No,,My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ,8,,,
d9395d6d-f019-42ea-bdda-927bea4eda51,22,#042,"May, 14","May, 15",133.83515524864197,Female,19,Yes,Yes,Industrial engineering and management,No,,7,8,5,No,,My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ,8,,2,birthday
d9395d6d-f019-42ea-bdda-927bea4eda51,22,#131,"Curly, pink","Curly, pink",132.19406485557556,Female,19,Yes,Yes,Industrial engineering and management,No,,7,8,5,No,,My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ,8,,1,hair
d9395d6d-f019-42ea-bdda-927bea4eda51,22,#110,"On the table, train","On the armchair, cat",172.1878056526184,Female,19,Yes,Yes,Industrial engineering and management,No,,7,8,5,No,,My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ,8,,4,toy
d9395d6d-f019-42ea-bdda-927bea4eda51,22,#061,"Extra large, cold","Small, cold",95.85359263420104,Female,19,Yes,Yes,Industrial engineering and management,No,,7,8,5,No,,My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ,8,,3,drink
e3e33cdd-6063-49f1-98af-fa3634abe463,8,#082,"Extra small, hot",No solution,734.0653562545776,Female,19,Yes,Yes,Astronomy,No,,2,6,8,No,,"analysng manly the conversation after and making a ""table of what ït could be",4,Maybe more time would be helpfull,2,drink
e3e33cdd-6063-49f1-98af-fa3634abe463,8,#153,"With bangs, green","Pixie, pink",535.3450682163239,Female,19,Yes,Yes,Astronomy,No,,2,6,8,No,,"analysng manly the conversation after and making a ""table of what ït could be",4,Maybe more time would be helpfull,4,hair
e3e33cdd-6063-49f1-98af-fa3634abe463,8,#093,"On the windowsill, cat","On the windowsill, cat",266.32372522354126,Female,19,Yes,Yes,Astronomy,No,,2,6,8,No,,"analysng manly the conversation after and making a ""table of what ït could be",4,Maybe more time would be helpfull,1,toy
e3e33cdd-6063-49f1-98af-fa3634abe463,8,#021,"September, 17",Multiple solutions,270.1593334674835,Female,19,Yes,Yes,Astronomy,No,,2,6,8,No,,"analysng manly the conversation after and making a ""table of what ït could be",4,Maybe more time would be helpfull,3,birthday
e3e33cdd-6063-49f1-98af-fa3634abe463,8,,,14,33.43118953704834,Female,19,Yes,Yes,Astronomy,No,,2,6,8,No,,"analysng manly the conversation after and making a ""table of what ït could be",4,Maybe more time would be helpfull,,
e3e33cdd-6063-49f1-98af-fa3634abe463,8,#162,"Curly, green",Multiple solutions,225.77538132667544,Female,19,Yes,Yes,Astronomy,No,,2,6,8,No,,"analysng manly the conversation after and making a ""table of what ït could be",4,Maybe more time would be helpfull,2,hair
e3e33cdd-6063-49f1-98af-fa3634abe463,8,#032,"September, 18",Multiple solutions,154.81999349594116,Female,19,Yes,Yes,Astronomy,No,,2,6,8,No,,"analysng manly the conversation after and making a ""table of what ït could be",4,Maybe more time would be helpfull,4,birthday
e3e33cdd-6063-49f1-98af-fa3634abe463,8,#052,"Extra large, lukewarm","Extra large, lukewarm",109.59448289871216,Female,19,Yes,Yes,Astronomy,No,,2,6,8,No,,"analysng manly the conversation after and making a ""table of what ït could be",4,Maybe more time would be helpfull,1,drink
e3e33cdd-6063-49f1-98af-fa3634abe463,8,#102,"On the table, bunny","On the table, bunny",285.9182977676392,Female,19,Yes,Yes,Astronomy,No,,2,6,8,No,,"analysng manly the conversation after and making a ""table of what ït could be",4,Maybe more time would be helpfull,3,toy
e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf,16,#020,"September, 15",Multiple solutions,109.16288161277772,Male,19,Yes,Yes,Astronomy,No,,7,8,4,No,,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,No remarks,3,birthday
e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf,16,#093,"On the windowsill, cat","On the windowsill, cat",132.31196403503418,Male,19,Yes,Yes,Astronomy,No,,7,8,4,No,,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,No remarks,1,toy
e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf,16,#152,"With bangs, orange",Multiple solutions,411.4662778377533,Male,19,Yes,Yes,Astronomy,No,,7,8,4,No,,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,No remarks,4,hair
e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf,16,#082,"Extra small, hot","Extra small, hot",240.8349177837372,Male,19,Yes,Yes,Astronomy,No,,7,8,4,No,,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,No remarks,2,drink
e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf,16,,,50,81.84696435928345,Male,19,Yes,Yes,Astronomy,No,,7,8,4,No,,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,No remarks,,
e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf,16,#142,"Curly, blue","Curly, blue",296.18995118141174,Male,19,Yes,Yes,Astronomy,No,,7,8,4,No,,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,No remarks,3,hair
e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf,16,#071,"Extra small, hot","Small, iced",287.91755962371826,Male,19,Yes,Yes,Astronomy,No,,7,8,4,No,,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,No remarks,4,drink
e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf,16,#122,"On the table, doll","On the table, doll",138.8211076259613,Male,19,Yes,Yes,Astronomy,No,,7,8,4,No,,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,No remarks,2,toy
e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf,16,#012,"September, 15","September, 15",190.2197542190552,Male,19,Yes,Yes,Astronomy,No,,7,8,4,No,,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,No remarks,1,birthday
f0625205-3623-4874-9322-6400b0b18e73,32,#153,"With bangs, green",Multiple solutions,598.0270216464996,Female,21,Yes,Yes,BSc Psychology,No,,7,5,6,No,,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,,4,hair
f0625205-3623-4874-9322-6400b0b18e73,32,#020,"September, 15","September, 15",376.1653485298157,Female,21,Yes,Yes,BSc Psychology,No,,7,5,6,No,,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,,3,birthday
f0625205-3623-4874-9322-6400b0b18e73,32,#083,"Extra small, iced","Extra small, iced",154.13312768936157,Female,21,Yes,Yes,BSc Psychology,No,,7,5,6,No,,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,,2,drink
f0625205-3623-4874-9322-6400b0b18e73,32,#093,"On the windowsill, cat","On the windowsill, cat",127.03836059570312,Female,21,Yes,Yes,BSc Psychology,No,,7,5,6,No,,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,,1,toy
f0625205-3623-4874-9322-6400b0b18e73,32,,,40,64.99132442474365,Female,21,Yes,Yes,BSc Psychology,No,,7,5,6,No,,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,,,
f0625205-3623-4874-9322-6400b0b18e73,32,#060,"Extra large, lukewarm",Multiple solutions,258.3423335552216,Female,21,Yes,Yes,BSc Psychology,No,,7,5,6,No,,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,,3,drink
f0625205-3623-4874-9322-6400b0b18e73,32,#111,"On the table, doll","On the table, cat",216.1964449882508,Female,21,Yes,Yes,BSc Psychology,No,,7,5,6,No,,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,,4,toy
f0625205-3623-4874-9322-6400b0b18e73,32,#043,"May, 18","May, 18",140.8513321876526,Female,21,Yes,Yes,BSc Psychology,No,,7,5,6,No,,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,,2,birthday
f0625205-3623-4874-9322-6400b0b18e73,32,#132,"With bangs, blue","With bangs, blue",120.05298566818236,Female,21,Yes,Yes,BSc Psychology,No,,7,5,6,No,,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,,1,hair
f834612a-b2cc-4180-8687-c10351d6d19c,48,#081,"Extra large, iced","Large, lukewarm",111.47163701057434,Female,19,Yes,Yes,BSc Psycology,No,,1,2,9,No,,i tried to tink of wic person knew te answer and then looked at te options ,4,-,2,drink
f834612a-b2cc-4180-8687-c10351d6d19c,48,#152,"With bangs, orange","Curly, pink",110.53835153579712,Female,19,Yes,Yes,BSc Psycology,No,,1,2,9,No,,i tried to tink of wic person knew te answer and then looked at te options ,4,-,4,hair
f834612a-b2cc-4180-8687-c10351d6d19c,48,#093,"On the windowsill, cat","On the armchair, bunny",105.22253036499023,Female,19,Yes,Yes,BSc Psycology,No,,1,2,9,No,,i tried to tink of wic person knew te answer and then looked at te options ,4,-,1,toy
f834612a-b2cc-4180-8687-c10351d6d19c,48,#021,"September, 17","September, 17",122.8688452243805,Female,19,Yes,Yes,BSc Psycology,No,,1,2,9,No,,i tried to tink of wic person knew te answer and then looked at te options ,4,-,3,birthday
f834612a-b2cc-4180-8687-c10351d6d19c,48,,,7,33.89031767845154,Female,19,Yes,Yes,BSc Psycology,No,,1,2,9,No,,i tried to tink of wic person knew te answer and then looked at te options ,4,-,,
f834612a-b2cc-4180-8687-c10351d6d19c,48,#101,"On the windowsill, cat",I don't know,213.1497392654419,Female,19,Yes,Yes,BSc Psycology,No,,1,2,9,No,,i tried to tink of wic person knew te answer and then looked at te options ,4,-,3,toy
f834612a-b2cc-4180-8687-c10351d6d19c,48,#033,"September, 14","September, 17",158.2805597782135,Female,19,Yes,Yes,BSc Psycology,No,,1,2,9,No,,i tried to tink of wic person knew te answer and then looked at te options ,4,-,4,birthday
f834612a-b2cc-4180-8687-c10351d6d19c,48,#051,"Extra small, cold","Extra small, cold",107.33565855026244,Female,19,Yes,Yes,BSc Psycology,No,,1,2,9,No,,i tried to tink of wic person knew te answer and then looked at te options ,4,-,1,drink
f834612a-b2cc-4180-8687-c10351d6d19c,48,#161,"With bangs, orange","Curly, blue",82.51807594299316,Female,19,Yes,Yes,BSc Psycology,No,,1,2,9,No,,i tried to tink of wic person knew te answer and then looked at te options ,4,-,2,hair
f9cf5e5a-710b-4775-aa50-52947e5bd4ed,40,#080,"Extra large, hot",No solution,82.51205658912659,Female,21,Yes,Yes,Biomedical Engineering ,No,,10,8,5,No,,"First, I had to see what was repeate. If one of the boys immeditally knew the answer, then the solution could not be repeated. Next, I had to think about if one of the boys knew, after the other one did not. I then used process of elimination to find the correct solution. However, I think I sometimes lacked the obvious way of eliminating solutions. ",5,,2,drink
f9cf5e5a-710b-4775-aa50-52947e5bd4ed,40,#090,"On the table, bunny","On the table, bunny",125.4521734714508,Female,21,Yes,Yes,Biomedical Engineering ,No,,10,8,5,No,,"First, I had to see what was repeate. If one of the boys immeditally knew the answer, then the solution could not be repeated. Next, I had to think about if one of the boys knew, after the other one did not. I then used process of elimination to find the correct solution. However, I think I sometimes lacked the obvious way of eliminating solutions. ",5,,1,toy
f9cf5e5a-710b-4775-aa50-52947e5bd4ed,40,#150,"Curly, orange",Multiple solutions,258.0753102302551,Female,21,Yes,Yes,Biomedical Engineering ,No,,10,8,5,No,,"First, I had to see what was repeate. If one of the boys immeditally knew the answer, then the solution could not be repeated. Next, I had to think about if one of the boys knew, after the other one did not. I then used process of elimination to find the correct solution. However, I think I sometimes lacked the obvious way of eliminating solutions. ",5,,4,hair
f9cf5e5a-710b-4775-aa50-52947e5bd4ed,40,#020,"September, 15",Multiple solutions,594.6816623210907,Female,21,Yes,Yes,Biomedical Engineering ,No,,10,8,5,No,,"First, I had to see what was repeate. If one of the boys immeditally knew the answer, then the solution could not be repeated. Next, I had to think about if one of the boys knew, after the other one did not. I then used process of elimination to find the correct solution. However, I think I sometimes lacked the obvious way of eliminating solutions. ",5,,3,birthday
f9cf5e5a-710b-4775-aa50-52947e5bd4ed,40,,,33,75.23950719833374,Female,21,Yes,Yes,Biomedical Engineering ,No,,10,8,5,No,,"First, I had to see what was repeate. If one of the boys immeditally knew the answer, then the solution could not be repeated. Next, I had to think about if one of the boys knew, after the other one did not. I then used process of elimination to find the correct solution. However, I think I sometimes lacked the obvious way of eliminating solutions. ",5,,,
f9cf5e5a-710b-4775-aa50-52947e5bd4ed,40,#141,"With bangs, pink",Multiple solutions,171.94831037521362,Female,21,Yes,Yes,Biomedical Engineering ,No,,10,8,5,No,,"First, I had to see what was repeate. If one of the boys immeditally knew the answer, then the solution could not be repeated. Next, I had to think about if one of the boys knew, after the other one did not. I then used process of elimination to find the correct solution. However, I think I sometimes lacked the obvious way of eliminating solutions. ",5,,3,hair
f9cf5e5a-710b-4775-aa50-52947e5bd4ed,40,#033,"September, 14","July, 14",98.62827396392822,Female,21,Yes,Yes,Biomedical Engineering ,No,,10,8,5,No,,"First, I had to see what was repeate. If one of the boys immeditally knew the answer, then the solution could not be repeated. Next, I had to think about if one of the boys knew, after the other one did not. I then used process of elimination to find the correct solution. However, I think I sometimes lacked the obvious way of eliminating solutions. ",5,,4,birthday
f9cf5e5a-710b-4775-aa50-52947e5bd4ed,40,#051,"Extra small, cold","Extra small, cold",54.04699873924256,Female,21,Yes,Yes,Biomedical Engineering ,No,,10,8,5,No,,"First, I had to see what was repeate. If one of the boys immeditally knew the answer, then the solution could not be repeated. Next, I had to think about if one of the boys knew, after the other one did not. I then used process of elimination to find the correct solution. However, I think I sometimes lacked the obvious way of eliminating solutions. ",5,,1,drink
f9cf5e5a-710b-4775-aa50-52947e5bd4ed,40,#120,"On the windowsill, doll",No solution,75.07863116264343,Female,21,Yes,Yes,Biomedical Engineering ,No,,10,8,5,No,,"First, I had to see what was repeate. If one of the boys immeditally knew the answer, then the solution could not be repeated. Next, I had to think about if one of the boys knew, after the other one did not. I then used process of elimination to find the correct solution. However, I think I sometimes lacked the obvious way of eliminating solutions. ",5,,2,toy
fbbb16d6-24fd-48cd-9aa6-ab4a694d0a20,2,#153,"With bangs, green","Pixie, pink",397.0749242305756,Female,20,Yes,Yes,BSc AI,Other,We learnt about translations of First Order logic and truth tables,8,9,7,No,,i made tables in which the data previously in columns was now in rows. Helped me visualise the information. This i developed after the first game. In the 4th and 5th i also did some if cases evaluation to make sure it made sense,8,"nope, all jolly molly",4,hair
fbbb16d6-24fd-48cd-9aa6-ab4a694d0a20,2,#090,"On the table, bunny","On the table, bunny",196.1514794826508,Female,20,Yes,Yes,BSc AI,Other,We learnt about translations of First Order logic and truth tables,8,9,7,No,,i made tables in which the data previously in columns was now in rows. Helped me visualise the information. This i developed after the first game. In the 4th and 5th i also did some if cases evaluation to make sure it made sense,8,"nope, all jolly molly",1,toy
fbbb16d6-24fd-48cd-9aa6-ab4a694d0a20,2,#081,"Extra large, iced","Extra large, iced",237.61301064491272,Female,20,Yes,Yes,BSc AI,Other,We learnt about translations of First Order logic and truth tables,8,9,7,No,,i made tables in which the data previously in columns was now in rows. Helped me visualise the information. This i developed after the first game. In the 4th and 5th i also did some if cases evaluation to make sure it made sense,8,"nope, all jolly molly",2,drink
fbbb16d6-24fd-48cd-9aa6-ab4a694d0a20,2,#021,"September, 17",Multiple solutions,332.3273549079895,Female,20,Yes,Yes,BSc AI,Other,We learnt about translations of First Order logic and truth tables,8,9,7,No,,i made tables in which the data previously in columns was now in rows. Helped me visualise the information. This i developed after the first game. In the 4th and 5th i also did some if cases evaluation to make sure it made sense,8,"nope, all jolly molly",3,birthday
fbbb16d6-24fd-48cd-9aa6-ab4a694d0a20,2,,,6,55.76709032058716,Female,20,Yes,Yes,BSc AI,Other,We learnt about translations of First Order logic and truth tables,8,9,7,No,,i made tables in which the data previously in columns was now in rows. Helped me visualise the information. This i developed after the first game. In the 4th and 5th i also did some if cases evaluation to make sure it made sense,8,"nope, all jolly molly",,
fbbb16d6-24fd-48cd-9aa6-ab4a694d0a20,2,#033,"September, 14",,,Female,20,Yes,Yes,BSc AI,Other,We learnt about translations of First Order logic and truth tables,8,9,7,No,,i made tables in which the data previously in columns was now in rows. Helped me visualise the information. This i developed after the first game. In the 4th and 5th i also did some if cases evaluation to make sure it made sense,8,"nope, all jolly molly",4,birthday
fc83dcca-d19d-4bdd-802a-ce43304606e9,36,#080,"Extra large, hot","Extra large, hot",352.61850452423096,Male,19,Yes,Yes,Physics,No,,10,10,7,No,,"Eliminating main categories (i.e. month, location) that had exactly the same suboptions, as it would not be possible to know the answer. After that, following some logic specific to the problem, sometimes by elimination/trial-and-error.",8,,2,drink
fc83dcca-d19d-4bdd-802a-ce43304606e9,36,#092,"On the windowsill, bunny","On the windowsill, bunny",150.83392548561096,Male,19,Yes,Yes,Physics,No,,10,10,7,No,,"Eliminating main categories (i.e. month, location) that had exactly the same suboptions, as it would not be possible to know the answer. After that, following some logic specific to the problem, sometimes by elimination/trial-and-error.",8,,1,toy
fc83dcca-d19d-4bdd-802a-ce43304606e9,36,#152,"With bangs, orange","Pixie, blue",806.956714630127,Male,19,Yes,Yes,Physics,No,,10,10,7,No,,"Eliminating main categories (i.e. month, location) that had exactly the same suboptions, as it would not be possible to know the answer. After that, following some logic specific to the problem, sometimes by elimination/trial-and-error.",8,,4,hair
fc83dcca-d19d-4bdd-802a-ce43304606e9,36,#021,"September, 17","September, 17",669.46524310112,Male,19,Yes,Yes,Physics,No,,10,10,7,No,,"Eliminating main categories (i.e. month, location) that had exactly the same suboptions, as it would not be possible to know the answer. After that, following some logic specific to the problem, sometimes by elimination/trial-and-error.",8,,3,birthday
fc83dcca-d19d-4bdd-802a-ce43304606e9,36,,,33,56.92754650115967,Male,19,Yes,Yes,Physics,No,,10,10,7,No,,"Eliminating main categories (i.e. month, location) that had exactly the same suboptions, as it would not be possible to know the answer. After that, following some logic specific to the problem, sometimes by elimination/trial-and-error.",8,,,
fc83dcca-d19d-4bdd-802a-ce43304606e9,36,#141,"With bangs, pink","With bangs, pink",221.6380453109741,Male,19,Yes,Yes,Physics,No,,10,10,7,No,,"Eliminating main categories (i.e. month, location) that had exactly the same suboptions, as it would not be possible to know the answer. After that, following some logic specific to the problem, sometimes by elimination/trial-and-error.",8,,3,hair
fc83dcca-d19d-4bdd-802a-ce43304606e9,36,#033,"September, 14","August, 18",365.28608107566833,Male,19,Yes,Yes,Physics,No,,10,10,7,No,,"Eliminating main categories (i.e. month, location) that had exactly the same suboptions, as it would not be possible to know the answer. After that, following some logic specific to the problem, sometimes by elimination/trial-and-error.",8,,4,birthday
fc83dcca-d19d-4bdd-802a-ce43304606e9,36,#122,"On the table, doll",,,Male,19,Yes,Yes,Physics,No,,10,10,7,No,,"Eliminating main categories (i.e. month, location) that had exactly the same suboptions, as it would not be possible to know the answer. After that, following some logic specific to the problem, sometimes by elimination/trial-and-error.",8,,2,toy
