"Subject.id","Puzzle.series.no","Index","Correct.answer","Given.answer","Time","Gender","Age","Student.rug","Student.bachelor","Study.program","Logic.course","Logic.course..additional.","Difficulty.instructions","Enjoy.puzzle","Difficulty.puzzle","Know.puzzle.","Know.puzzle...additional.","Strategy","Mood","Remarks","Level","Scenario","Translated.answer","logTime","Block","Trial","Is.correct"
"c79f6643-b3c4-4b72-b62f-b73c3250972a",21,"#150","Curly, orange","Multiple solutions",194.919698476791,"Female",19,"Yes","Yes","International Business","No",NA,10,6,9,"No",NA,"In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ",8,"I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.","4","hair","Multiple solutions",5.27258767106662,1,2,0
"c79f6643-b3c4-4b72-b62f-b73c3250972a",21,"#090","On the table, bunny","Multiple solutions",168.977181196213,"Female",19,"Yes","Yes","International Business","No",NA,10,6,9,"No",NA,"In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ",8,"I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.","1","toy","Multiple solutions",5.1297636832991,1,3,0
"c79f6643-b3c4-4b72-b62f-b73c3250972a",21,"#023","May, 17","Multiple solutions",131.80692243576,"Female",19,"Yes","Yes","International Business","No",NA,10,6,9,"No",NA,"In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ",8,"I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.","3","birthday","Multiple solutions",4.88133814296352,1,4,0
"c79f6643-b3c4-4b72-b62f-b73c3250972a",21,"#033","September, 14","Multiple solutions",141.73841881752,"Female",19,"Yes","Yes","International Business","No",NA,10,6,9,"No",NA,"In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ",8,"I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.","4","birthday","Multiple solutions",4.95398323780641,2,5,0
"c79f6643-b3c4-4b72-b62f-b73c3250972a",21,"#051","Extra small, cold","Multiple solutions",73.6926140785217,"Female",19,"Yes","Yes","International Business","No",NA,10,6,9,"No",NA,"In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ",8,"I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.","1","drink","Multiple solutions",4.29990257814242,2,6,0
"c79f6643-b3c4-4b72-b62f-b73c3250972a",21,"#160","With bangs, green","Multiple solutions",55.7428181171417,"Female",19,"Yes","Yes","International Business","No",NA,10,6,9,"No",NA,"In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ",8,"I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.","2","hair","Multiple solutions",4.02074857903092,2,7,0
"c79f6643-b3c4-4b72-b62f-b73c3250972a",21,"#102","On the table, bunny","Multiple solutions",108.839428424835,"Female",19,"Yes","Yes","International Business","No",NA,10,6,9,"No",NA,"In all the questions it was given the solution because Cheryl always gave one of the boys one part of the answer and the other one the other part. However they never said anything in their conversation thats why I couldnt solve it. ",8,"I think that maybe there was some information missin because for all the questions I had the same answer and even thoguh I really try to get some more info I was not able. I feel that it couldnt have been this easy thats why I think it is really difficult and I am not capable to solve it.","3","toy","Multiple solutions",4.68987366238376,2,8,0
"c8802d14-b876-4a4f-8473-ba34cb854c00",44,"#021","September, 17","September, 17",179.834344387054,"Male",19,"Yes","Yes","Artificial Intelligence","No",NA,10,9,3,"No",NA,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,NA,"3","birthday","September, 15",5.19203611818511,1,1,1
"c8802d14-b876-4a4f-8473-ba34cb854c00",44,"#150","Curly, orange","Straight, pink",560.71444606781,"Male",19,"Yes","Yes","Artificial Intelligence","No",NA,10,9,3,"No",NA,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,NA,"4","hair","July, 17",6.32921176714196,1,2,0
"c8802d14-b876-4a4f-8473-ba34cb854c00",44,"#093","On the windowsill, cat","On the windowsill, cat",118.696132659912,"Male",19,"Yes","Yes","Artificial Intelligence","No",NA,10,9,3,"No",NA,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,NA,"1","toy","May, 15",4.7765667202922,1,3,1
"c8802d14-b876-4a4f-8473-ba34cb854c00",44,"#083","Extra small, iced","Extra small, iced",128.159988641739,"Male",19,"Yes","Yes","Artificial Intelligence","No",NA,10,9,3,"No",NA,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,NA,"2","drink","September, 14",4.85327939469441,1,4,1
"c8802d14-b876-4a4f-8473-ba34cb854c00",44,"#163","Curly, orange","Curly, orange",146.416448116302,"Male",19,"Yes","Yes","Artificial Intelligence","No",NA,10,9,3,"No",NA,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,NA,"2","hair","September, 14",4.98645494573756,2,5,1
"c8802d14-b876-4a4f-8473-ba34cb854c00",44,"#072","Extra large, iced","Regular, cold",371.790466785431,"Male",19,"Yes","Yes","Artificial Intelligence","No",NA,10,9,3,"No",NA,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,NA,"4","drink","July, 17",5.9183304342524,2,6,0
"c8802d14-b876-4a4f-8473-ba34cb854c00",44,"#012","September, 15","September, 15",75.3032066822052,"Male",19,"Yes","Yes","Artificial Intelligence","No",NA,10,9,3,"No",NA,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,NA,"1","birthday","May, 15",4.32152271932017,2,7,1
"c8802d14-b876-4a4f-8473-ba34cb854c00",44,"#100","On the windowsill, bunny","On the windowsill, bunny",217.992695569992,"Male",19,"Yes","Yes","Artificial Intelligence","No",NA,10,9,3,"No",NA,"First i crossed out items that could not be it, based on the first answer(so for example if i knew that Albert did not know what toy it was if he knew the posiiton than I would cross out the positions that had only one toy).",6,NA,"3","toy","September, 15",5.38446155566806,2,8,1
"cd848cce-3388-40c0-97a6-2a2bf3f281b1",43,"#081","Extra large, iced","Extra large, cold",615.326054811478,"Male",24,"Yes","Yes","Applied Physics","No",NA,9,9,5,"No",NA,"I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear",9,NA,"2","drink","September, 15",6.422152297741,1,1,0
"cd848cce-3388-40c0-97a6-2a2bf3f281b1",43,"#090","On the table, bunny","On the table, bunny",304.148589849472,"Male",24,"Yes","Yes","Applied Physics","No",NA,9,9,5,"No",NA,"I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear",9,NA,"1","toy","May, 15",5.71751636439059,1,2,1
"cd848cce-3388-40c0-97a6-2a2bf3f281b1",43,"#152","With bangs, orange","With bangs, blue",499.91327381134,"Male",24,"Yes","Yes","Applied Physics","No",NA,9,9,5,"No",NA,"I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear",9,NA,"4","hair","May, 15",6.21443463100027,1,3,0
"cd848cce-3388-40c0-97a6-2a2bf3f281b1",43,"#021","September, 17","September, 17",198.024862766266,"Male",24,"Yes","Yes","Applied Physics","No",NA,9,9,5,"No",NA,"I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear",9,NA,"3","birthday","September, 15",5.28839259233794,1,4,1
"cd848cce-3388-40c0-97a6-2a2bf3f281b1",43,"#141","With bangs, pink","With bangs, pink",220.484922885895,"Male",24,"Yes","Yes","Applied Physics","No",NA,9,9,5,"No",NA,"I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear",9,NA,"3","hair","September, 15",5.39582931561437,2,5,1
"cd848cce-3388-40c0-97a6-2a2bf3f281b1",43,"#052","Extra large, lukewarm","Extra large, lukewarm",105.999339818954,"Male",24,"Yes","Yes","Applied Physics","No",NA,9,9,5,"No",NA,"I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear",9,NA,"1","drink","May, 15",4.6634328659696,2,6,1
"cd848cce-3388-40c0-97a6-2a2bf3f281b1",43,"#030","May, 18","May, 15",101.903275966644,"Male",24,"Yes","Yes","Applied Physics","No",NA,9,9,5,"No",NA,"I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear",9,NA,"4","birthday","May, 15",4.62402408855043,2,7,0
"cd848cce-3388-40c0-97a6-2a2bf3f281b1",43,"#122","On the table, doll","On the table, bunny",72.0890221595764,"Male",24,"Yes","Yes","Applied Physics","No",NA,9,9,5,"No",NA,"I draw a table with the category 1 and the category 2. Then based on th the statements they made I could eliminate choices until there was one clear",9,NA,"2","toy","September, 15",4.2779017741627,2,8,0
"d2bb468b-8651-402b-bb49-a40f87eeb58a",13,"#021","September, 17","May, 14",196.559760808945,"Male",22,"No","Yes","Exchange Student - Bachelor of Engineering","No",NA,7,6,6,"Yes",NA,"Made a grid and used process of elimination",8,"I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha","3","birthday","May, 18",5.28096651132647,1,1,0
"d2bb468b-8651-402b-bb49-a40f87eeb58a",13,"#153","With bangs, green","Pixie, orange",435.701316595078,"Male",22,"No","Yes","Exchange Student - Bachelor of Engineering","No",NA,7,6,6,"Yes",NA,"Made a grid and used process of elimination",8,"I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha","4","hair","June, 14",6.07695695491153,1,2,0
"d2bb468b-8651-402b-bb49-a40f87eeb58a",13,"#082","Extra small, hot","Large, hot",246.395778656006,"Male",22,"No","Yes","Exchange Student - Bachelor of Engineering","No",NA,7,6,6,"Yes",NA,"Made a grid and used process of elimination",8,"I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha","2","drink","June, 14",5.50693909943471,1,3,0
"d2bb468b-8651-402b-bb49-a40f87eeb58a",13,"#092","On the windowsill, bunny","Multiple solutions",191.526892900467,"Male",22,"No","Yes","Exchange Student - Bachelor of Engineering","No",NA,7,6,6,"Yes",NA,"Made a grid and used process of elimination",8,"I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha","1","toy","Multiple solutions",5.25502823166153,1,4,0
"d2bb468b-8651-402b-bb49-a40f87eeb58a",13,"#112","On the windowsill, train","On the armchair, doll",193.47894692421,"Male",22,"No","Yes","Exchange Student - Bachelor of Engineering","No",NA,7,6,6,"Yes",NA,"Made a grid and used process of elimination",8,"I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha","4","toy","June, 14",5.26516870512526,2,5,0
"d2bb468b-8651-402b-bb49-a40f87eeb58a",13,"#011","May, 17","May, 17",98.2481939792633,"Male",22,"No","Yes","Exchange Student - Bachelor of Engineering","No",NA,7,6,6,"Yes",NA,"Made a grid and used process of elimination",8,"I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha","1","birthday","May, 15",4.58749686868997,2,6,1
"d2bb468b-8651-402b-bb49-a40f87eeb58a",13,"#163","Curly, orange","Curly, orange",299.270858049393,"Male",22,"No","Yes","Exchange Student - Bachelor of Engineering","No",NA,7,6,6,"Yes",NA,"Made a grid and used process of elimination",8,"I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha","2","hair","September, 14",5.70134904309309,2,7,1
"d2bb468b-8651-402b-bb49-a40f87eeb58a",13,"#063","Extra small, cold","Extra small, room temperature",527.904594421387,"Male",22,"No","Yes","Exchange Student - Bachelor of Engineering","No",NA,7,6,6,"Yes",NA,"Made a grid and used process of elimination",8,"I think I started quite poorlly but got a bit better at the puzzles as they progressed. Not sure tho but that is how i felt haha","3","drink","September, 16",6.26891557499569,2,8,0
"d9395d6d-f019-42ea-bdda-927bea4eda51",22,"#153","With bangs, green","Multiple solutions",190.481412649155,"Female",19,"Yes","Yes","Industrial engineering and management","No",NA,7,8,5,"No",NA,"My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ",8,NA,"4","hair","Multiple solutions",5.24955461841084,1,1,0
"d9395d6d-f019-42ea-bdda-927bea4eda51",22,"#023","May, 17","June, 18",234.765026330948,"Female",19,"Yes","Yes","Industrial engineering and management","No",NA,7,8,5,"No",NA,"My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ",8,NA,"3","birthday","August, 14",5.45858512596931,1,2,0
"d9395d6d-f019-42ea-bdda-927bea4eda51",22,"#083","Extra small, iced","Extra small, iced",127.238530874252,"Female",19,"Yes","Yes","Industrial engineering and management","No",NA,7,8,5,"No",NA,"My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ",8,NA,"2","drink","September, 14",4.84606352071441,1,3,1
"d9395d6d-f019-42ea-bdda-927bea4eda51",22,"#092","On the windowsill, bunny","On the windowsill, bunny",173.365948915482,"Female",19,"Yes","Yes","Industrial engineering and management","No",NA,7,8,5,"No",NA,"My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ",8,NA,"1","toy","May, 15",5.15540467202629,1,4,1
"d9395d6d-f019-42ea-bdda-927bea4eda51",22,"#042","May, 14","May, 15",133.835155248642,"Female",19,"Yes","Yes","Industrial engineering and management","No",NA,7,8,5,"No",NA,"My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ",8,NA,"2","birthday","September, 15",4.89660885794093,2,5,0
"d9395d6d-f019-42ea-bdda-927bea4eda51",22,"#131","Curly, pink","Curly, pink",132.194064855576,"Female",19,"Yes","Yes","Industrial engineering and management","No",NA,7,8,5,"No",NA,"My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ",8,NA,"1","hair","May, 15",4.88427103121745,2,6,1
"d9395d6d-f019-42ea-bdda-927bea4eda51",22,"#110","On the table, train","On the armchair, cat",172.187805652618,"Female",19,"Yes","Yes","Industrial engineering and management","No",NA,7,8,5,"No",NA,"My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ",8,NA,"4","toy","August, 17",5.14858577446068,2,7,0
"d9395d6d-f019-42ea-bdda-927bea4eda51",22,"#061","Extra large, cold","Small, cold",95.853592634201,"Female",19,"Yes","Yes","Industrial engineering and management","No",NA,7,8,5,"No",NA,"My strategy was based on the number of knows each person gave. I thought about my strategy after the second puzzle. ",8,NA,"3","drink","June, 15",4.56282195062753,2,8,0
"e3e33cdd-6063-49f1-98af-fa3634abe463",8,"#082","Extra small, hot","No solution",734.065356254578,"Female",19,"Yes","Yes","Astronomy","No",NA,2,6,8,"No",NA,"analysng manly the conversation after and making a ""table of what ït could be",4,"Maybe more time would be helpfull","2","drink","No solution",6.59859806586935,1,1,0
"e3e33cdd-6063-49f1-98af-fa3634abe463",8,"#153","With bangs, green","Pixie, pink",535.345068216324,"Female",19,"Yes","Yes","Astronomy","No",NA,2,6,8,"No",NA,"analysng manly the conversation after and making a ""table of what ït could be",4,"Maybe more time would be helpfull","4","hair","June, 15",6.28291152630131,1,2,0
"e3e33cdd-6063-49f1-98af-fa3634abe463",8,"#093","On the windowsill, cat","On the windowsill, cat",266.323725223541,"Female",19,"Yes","Yes","Astronomy","No",NA,2,6,8,"No",NA,"analysng manly the conversation after and making a ""table of what ït could be",4,"Maybe more time would be helpfull","1","toy","May, 15",5.58471258094132,1,3,1
"e3e33cdd-6063-49f1-98af-fa3634abe463",8,"#021","September, 17","Multiple solutions",270.159333467484,"Female",19,"Yes","Yes","Astronomy","No",NA,2,6,8,"No",NA,"analysng manly the conversation after and making a ""table of what ït could be",4,"Maybe more time would be helpfull","3","birthday","Multiple solutions",5.59901190889735,1,4,0
"e3e33cdd-6063-49f1-98af-fa3634abe463",8,"#162","Curly, green","Multiple solutions",225.775381326675,"Female",19,"Yes","Yes","Astronomy","No",NA,2,6,8,"No",NA,"analysng manly the conversation after and making a ""table of what ït could be",4,"Maybe more time would be helpfull","2","hair","Multiple solutions",5.41954061710311,2,5,0
"e3e33cdd-6063-49f1-98af-fa3634abe463",8,"#032","September, 18","Multiple solutions",154.819993495941,"Female",19,"Yes","Yes","Astronomy","No",NA,2,6,8,"No",NA,"analysng manly the conversation after and making a ""table of what ït could be",4,"Maybe more time would be helpfull","4","birthday","Multiple solutions",5.04226310976611,2,6,0
"e3e33cdd-6063-49f1-98af-fa3634abe463",8,"#052","Extra large, lukewarm","Extra large, lukewarm",109.594482898712,"Female",19,"Yes","Yes","Astronomy","No",NA,2,6,8,"No",NA,"analysng manly the conversation after and making a ""table of what ït could be",4,"Maybe more time would be helpfull","1","drink","May, 15",4.69678703473149,2,7,1
"e3e33cdd-6063-49f1-98af-fa3634abe463",8,"#102","On the table, bunny","On the table, bunny",285.918297767639,"Female",19,"Yes","Yes","Astronomy","No",NA,2,6,8,"No",NA,"analysng manly the conversation after and making a ""table of what ït could be",4,"Maybe more time would be helpfull","3","toy","September, 15",5.65570609786667,2,8,1
"e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf",16,"#020","September, 15","Multiple solutions",109.162881612778,"Male",19,"Yes","Yes","Astronomy","No",NA,7,8,4,"No",NA,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,"No remarks","3","birthday","Multiple solutions",4.69284109355674,1,1,0
"e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf",16,"#093","On the windowsill, cat","On the windowsill, cat",132.311964035034,"Male",19,"Yes","Yes","Astronomy","No",NA,7,8,4,"No",NA,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,"No remarks","1","toy","May, 15",4.88516249813607,1,2,1
"e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf",16,"#152","With bangs, orange","Multiple solutions",411.466277837753,"Male",19,"Yes","Yes","Astronomy","No",NA,7,8,4,"No",NA,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,"No remarks","4","hair","Multiple solutions",6.01972706739762,1,3,0
"e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf",16,"#082","Extra small, hot","Extra small, hot",240.834917783737,"Male",19,"Yes","Yes","Astronomy","No",NA,7,8,4,"No",NA,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,"No remarks","2","drink","September, 14",5.48411171032966,1,4,1
"e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf",16,"#142","Curly, blue","Curly, blue",296.189951181412,"Male",19,"Yes","Yes","Astronomy","No",NA,7,8,4,"No",NA,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,"No remarks","3","hair","September, 15",5.69100097546959,2,5,1
"e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf",16,"#071","Extra small, hot","Small, iced",287.917559623718,"Male",19,"Yes","Yes","Astronomy","No",NA,7,8,4,"No",NA,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,"No remarks","4","drink","June, 14",5.66267418785169,2,6,0
"e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf",16,"#122","On the table, doll","On the table, doll",138.821107625961,"Male",19,"Yes","Yes","Astronomy","No",NA,7,8,4,"No",NA,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,"No remarks","2","toy","September, 14",4.93318610874404,2,7,1
"e99ebf9b-b32d-4c07-b85e-f0c07c3bcdaf",16,"#012","September, 15","September, 15",190.219754219055,"Male",19,"Yes","Yes","Astronomy","No",NA,7,8,4,"No",NA,"At firsti tried solving them in my head, but when the number of options increased, I had to use a paper. I drew a matrix of all the possible options so that i can see quickly which ones i can immediately eliminate.",8,"No remarks","1","birthday","May, 15",5.24818000496559,2,8,1
"f0625205-3623-4874-9322-6400b0b18e73",32,"#153","With bangs, green","Multiple solutions",598.0270216465,"Female",21,"Yes","Yes","BSc Psychology","No",NA,7,5,6,"No",NA,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,NA,"4","hair","Multiple solutions",6.39363593962958,1,1,0
"f0625205-3623-4874-9322-6400b0b18e73",32,"#020","September, 15","September, 15",376.165348529816,"Female",21,"Yes","Yes","BSc Psychology","No",NA,7,5,6,"No",NA,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,NA,"3","birthday","September, 15",5.93002880345348,1,2,1
"f0625205-3623-4874-9322-6400b0b18e73",32,"#083","Extra small, iced","Extra small, iced",154.133127689362,"Female",21,"Yes","Yes","BSc Psychology","No",NA,7,5,6,"No",NA,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,NA,"2","drink","September, 14",5.03781669449385,1,3,1
"f0625205-3623-4874-9322-6400b0b18e73",32,"#093","On the windowsill, cat","On the windowsill, cat",127.038360595703,"Female",21,"Yes","Yes","BSc Psychology","No",NA,7,5,6,"No",NA,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,NA,"1","toy","May, 15",4.84448909278476,1,4,1
"f0625205-3623-4874-9322-6400b0b18e73",32,"#060","Extra large, lukewarm","Multiple solutions",258.342333555222,"Female",21,"Yes","Yes","BSc Psychology","No",NA,7,5,6,"No",NA,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,NA,"3","drink","Multiple solutions",5.55428557964695,2,5,0
"f0625205-3623-4874-9322-6400b0b18e73",32,"#111","On the table, doll","On the table, cat",216.196444988251,"Female",21,"Yes","Yes","BSc Psychology","No",NA,7,5,6,"No",NA,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,NA,"4","toy","May, 15",5.37618746190734,2,6,0
"f0625205-3623-4874-9322-6400b0b18e73",32,"#043","May, 18","May, 18",140.851332187653,"Female",21,"Yes","Yes","BSc Psychology","No",NA,7,5,6,"No",NA,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,NA,"2","birthday","September, 14",4.94770495247895,2,7,1
"f0625205-3623-4874-9322-6400b0b18e73",32,"#132","With bangs, blue","With bangs, blue",120.052985668182,"Female",21,"Yes","Yes","BSc Psychology","No",NA,7,5,6,"No",NA,"I listed all the options and deduced what the options were were either albert or bernard would know immediately. If there was an exclusion, sometimes it was clear what the right answer was but often not enough was eliminated to deduce this.",7,NA,"1","hair","May, 15",4.7879331925636,2,8,1
"f834612a-b2cc-4180-8687-c10351d6d19c",48,"#081","Extra large, iced","Large, lukewarm",111.471637010574,"Female",19,"Yes","Yes","BSc Psycology","No",NA,1,2,9,"No",NA,"i tried to tink of wic person knew te answer and then looked at te options ",4,"-","2","drink","August, 17",4.71377018195418,1,1,0
"f834612a-b2cc-4180-8687-c10351d6d19c",48,"#152","With bangs, orange","Curly, pink",110.538351535797,"Female",19,"Yes","Yes","BSc Psycology","No",NA,1,2,9,"No",NA,"i tried to tink of wic person knew te answer and then looked at te options ",4,"-","4","hair","September, 17",4.70536253346415,1,2,0
"f834612a-b2cc-4180-8687-c10351d6d19c",48,"#093","On the windowsill, cat","On the armchair, bunny",105.22253036499,"Female",19,"Yes","Yes","BSc Psycology","No",NA,1,2,9,"No",NA,"i tried to tink of wic person knew te answer and then looked at te options ",4,"-","1","toy","June, 17",4.65607744434073,1,3,0
"f834612a-b2cc-4180-8687-c10351d6d19c",48,"#021","September, 17","September, 17",122.86884522438,"Female",19,"Yes","Yes","BSc Psycology","No",NA,1,2,9,"No",NA,"i tried to tink of wic person knew te answer and then looked at te options ",4,"-","3","birthday","September, 15",4.81111748748243,1,4,1
"f834612a-b2cc-4180-8687-c10351d6d19c",48,"#101","On the windowsill, cat","I don't know",213.149739265442,"Female",19,"Yes","Yes","BSc Psycology","No",NA,1,2,9,"No",NA,"i tried to tink of wic person knew te answer and then looked at te options ",4,"-","3","toy","I don't know",5.361994919966,2,5,0
"f834612a-b2cc-4180-8687-c10351d6d19c",48,"#033","September, 14","September, 17",158.280559778214,"Female",19,"Yes","Yes","BSc Psycology","No",NA,1,2,9,"No",NA,"i tried to tink of wic person knew te answer and then looked at te options ",4,"-","4","birthday","May, 15",5.0643691531436,2,6,0
"f834612a-b2cc-4180-8687-c10351d6d19c",48,"#051","Extra small, cold","Extra small, cold",107.335658550262,"Female",19,"Yes","Yes","BSc Psycology","No",NA,1,2,9,"No",NA,"i tried to tink of wic person knew te answer and then looked at te options ",4,"-","1","drink","May, 15",4.67596092015341,2,7,1
"f834612a-b2cc-4180-8687-c10351d6d19c",48,"#161","With bangs, orange","Curly, blue",82.5180759429932,"Female",19,"Yes","Yes","BSc Psycology","No",NA,1,2,9,"No",NA,"i tried to tink of wic person knew te answer and then looked at te options ",4,"-","2","hair","May, 17",4.41301737168053,2,8,0
"f9cf5e5a-710b-4775-aa50-52947e5bd4ed",40,"#080","Extra large, hot","No solution",82.5120565891266,"Female",21,"Yes","Yes","Biomedical Engineering ","No",NA,10,8,5,"No",NA,"First, I had to see what was repeate. If one of the boys immeditally knew the answer, then the solution could not be repeated. Next, I had to think about if one of the boys knew, after the other one did not. I then used process of elimination to find the correct solution. However, I think I sometimes lacked the obvious way of eliminating solutions. ",5,NA,"2","drink","No solution",4.41294442313742,1,1,0
"f9cf5e5a-710b-4775-aa50-52947e5bd4ed",40,"#090","On the table, bunny","On the table, bunny",125.452173471451,"Female",21,"Yes","Yes","Biomedical Engineering ","No",NA,10,8,5,"No",NA,"First, I had to see what was repeate. If one of the boys immeditally knew the answer, then the solution could not be repeated. Next, I had to think about if one of the boys knew, after the other one did not. I then used process of elimination to find the correct solution. However, I think I sometimes lacked the obvious way of eliminating solutions. ",5,NA,"1","toy","May, 15",4.83192459806251,1,2,1
